Dst Port,Fwd Seg Size Min,Init Fwd Win Byts,Flow Pkts/s,Flow IAT Mean,Fwd IAT Max,Fwd Pkts/s,Fwd IAT Tot,Flow IAT Std,Bwd Seg Size Avg,Label
80,32,26883,1.5922926666,717743.142857143,22300.0,0.7961463333,23061.0,1888818.17435916,165.5,DoS attacks-GoldenEye
80,32,26883,1.5917638953,717981.571428571,23640.0,0.7958819476,24484.0,1888821.54128863,165.5,DoS attacks-GoldenEye
80,32,26883,1.5926844816,717566.571428571,23518.0,0.7963422408,23864.0,1887997.29770904,165.5,DoS attacks-GoldenEye
80,32,26883,1.5949694663,716538.571428572,13751.0,0.7974847332,14864.0,1889233.66012517,243.0,DoS attacks-GoldenEye
80,32,26883,1.5949554748,716544.857142857,13703.0,0.7974777374,14879.0,1889243.84346811,243.0,DoS attacks-GoldenEye
80,32,26883,1.5911845195,718243.0,14901.0,0.7955922598,23822.0,1889795.5586285,243.0,DoS attacks-GoldenEye
80,32,26883,1.5931640517,717350.571428571,15105.0,0.7965820258,17553.0,1890197.73805572,243.0,DoS attacks-GoldenEye
80,32,26883,1.5944509917,716771.571428571,14857.0,0.7972254958,16400.0,1889173.54185853,243.0,DoS attacks-GoldenEye
80,32,26883,1.5952770228,716400.428571429,11960.0,0.7976385114,14109.0,1889200.48281858,243.0,DoS attacks-GoldenEye
80,32,26883,1.5940344853,716958.857142857,14030.0,0.7970172427,15314.0,1890148.65838558,243.0,DoS attacks-GoldenEye
80,32,26883,1.5936635936,717125.714285714,14032.0,0.7968317968,16295.0,1890157.3166658,243.0,DoS attacks-GoldenEye
80,32,26883,1.5954535954,716321.142857143,12377.0,0.7977267977,14102.0,1888994.31197612,243.0,DoS attacks-GoldenEye
80,32,26883,1.5942028408,716883.142857143,12899.0,0.7971014204,15092.0,1890045.08646597,243.0,DoS attacks-GoldenEye
80,32,26883,1.5948902905,716574.142857143,13530.0,0.7974451452,14910.0,1889307.80159334,165.5,DoS attacks-GoldenEye
80,32,26883,1.5943474007,716818.142857143,14368.0,0.7971737004,16092.0,1889432.330445,243.0,DoS attacks-GoldenEye
80,32,26883,1.5910500254,718303.714285714,15337.0,0.7955250127,24028.0,1889865.26647675,165.5,DoS attacks-GoldenEye
80,32,26883,1.5939265025,717007.428571429,14860.0,0.7969632512,15213.0,1890322.3449314,165.5,DoS attacks-GoldenEye
80,32,26883,1.5948842493,716576.857142857,13373.0,0.7974421246,15105.0,1889229.07148272,165.5,DoS attacks-GoldenEye
80,32,26883,1.5943261122,716827.714285714,13577.0,0.7971630561,14632.0,1890100.93531075,243.0,DoS attacks-GoldenEye
80,32,26883,1.59463501,716688.857142857,13135.0,0.797317505,13637.0,1890172.67954134,243.0,DoS attacks-GoldenEye
80,32,26883,1.5922796728,717749.0,22451.0,0.7961398364,22904.0,1888903.4664789,243.0,DoS attacks-GoldenEye
80,32,26883,1.5952391682,716417.428571429,13053.0,0.7976195841,14138.0,1889233.84920862,243.0,DoS attacks-GoldenEye
80,32,26883,1.5943597928,716812.571428572,12724.0,0.7971798964,15509.0,1889674.24468671,243.0,DoS attacks-GoldenEye
80,32,26883,1.5947475395,716638.285714286,12066.0,0.7973737698,13581.0,1890062.89777886,243.0,DoS attacks-GoldenEye
80,32,26883,1.595231852,716420.714285714,13274.0,0.797615926,14456.0,1889102.47470827,243.0,DoS attacks-GoldenEye
80,32,26883,1.5952226273,716424.857142857,13239.0,0.7976113136,13916.0,1889351.55452326,243.0,DoS attacks-GoldenEye
80,32,26883,1.5935448684,717179.142857143,13694.0,0.7967724342,16455.0,1890226.6287706,243.0,DoS attacks-GoldenEye
80,32,26883,1.5943928393,716797.714285714,12450.0,0.7971964196,15015.0,1889852.53438884,243.0,DoS attacks-GoldenEye
80,32,26883,1.5946512209,716681.571428571,12005.0,0.7973256104,13702.0,1890123.71551757,243.0,DoS attacks-GoldenEye
80,32,26883,1.5942673335,716854.142857143,13311.0,0.7971336668,14601.0,1890184.66833582,165.5,DoS attacks-GoldenEye
80,32,26883,1.5942695575,716853.142857143,13865.0,0.7971347788,14570.0,1890195.62727534,165.5,DoS attacks-GoldenEye
80,32,26883,1.5883286435,719534.428571429,35788.0,0.7941643217,36580.0,1887624.70303773,165.5,DoS attacks-GoldenEye
80,32,26883,1.5944770504,716759.857142857,13203.0,0.7972385252,15442.0,1889564.82355069,165.5,DoS attacks-GoldenEye
80,32,26883,1.5937959897,717066.142857143,12607.0,0.7968979949,14640.0,1890728.30349872,243.0,DoS attacks-GoldenEye
80,32,26883,1.5939233267,717008.857142857,13244.0,0.7969616634,14883.0,1890470.16274942,243.0,DoS attacks-GoldenEye
80,32,26883,1.594421756,716784.714285714,13515.0,0.797210878,13969.0,1890280.63569414,243.0,DoS attacks-GoldenEye
80,32,26883,1.593586452,717160.428571429,12915.0,0.796793226,15561.0,1890571.83953003,243.0,DoS attacks-GoldenEye
80,32,26883,1.5946385064,716687.285714286,14066.0,0.7973192532,14579.0,1889754.42829474,243.0,DoS attacks-GoldenEye
80,32,26883,1.58516476,720970.571428571,46208.0,0.79258238,46539.0,1887064.21036548,243.0,DoS attacks-GoldenEye
80,32,26883,1.5944084097,716790.714285714,13975.0,0.7972042049,14962.0,1889858.9948473,243.0,DoS attacks-GoldenEye
80,32,26883,1.5946957231,716661.571428572,13683.0,0.7973478615,15474.0,1889291.18725241,243.0,DoS attacks-GoldenEye
80,32,26883,1.5944080919,716790.857142857,13958.0,0.797204046,16647.0,1889116.15769257,243.0,DoS attacks-GoldenEye
80,32,26883,1.5935528041,717175.571428572,13606.0,0.796776402,16263.0,1890302.98947169,165.5,DoS attacks-GoldenEye
80,32,26883,1.5943902972,716798.857142857,13432.0,0.7971951486,16105.0,1889375.79862216,243.0,DoS attacks-GoldenEye
80,32,26883,1.5935128094,717193.571428571,16683.0,0.7967564047,17137.0,1889968.79989352,165.5,DoS attacks-GoldenEye
80,32,26883,1.5947440426,716639.857142857,14321.0,0.7973720213,15879.0,1889055.78673451,165.5,DoS attacks-GoldenEye
80,32,26883,1.5943693253,716808.285714286,13121.0,0.7971846626,15758.0,1889553.46548302,165.5,DoS attacks-GoldenEye
80,32,26883,1.590395601,718599.285714286,12204.0,0.7951978005,14188.0,1894983.57700084,243.0,DoS attacks-GoldenEye
80,32,26883,1.5936397836,717136.428571429,14678.0,0.7968198918,15392.0,1890584.82882554,243.0,DoS attacks-GoldenEye
80,32,26883,1.5927723178,717527.0,18546.0,0.7963861589,19103.0,1889986.19576731,165.5,DoS attacks-GoldenEye
80,32,26883,1.5936312122,717140.285714286,14814.0,0.7968156061,15748.0,1890438.14913172,243.0,DoS attacks-GoldenEye
80,32,26883,1.5936369265,717137.714285714,15357.0,0.7968184632,16459.0,1890118.36612461,243.0,DoS attacks-GoldenEye
80,32,26883,1.593212913,717328.571428572,14693.0,0.7966064565,16347.0,1890671.97146304,165.5,DoS attacks-GoldenEye
80,32,26883,1.5930831516,717387.0,15634.0,0.7965415758,16983.0,1890547.07267606,165.5,DoS attacks-GoldenEye
80,32,26883,0.6683124976,1710064.0,6964116.0,0.3341562488,6965632.0,2974087.60600239,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682860351,1710131.71428571,6964876.0,0.3341430176,6966881.0,2974143.69869215,243.0,DoS attacks-GoldenEye
80,32,26883,0.6683949131,1709853.14285714,6965000.0,0.3341974566,6965479.0,2974217.0215355,165.5,DoS attacks-GoldenEye
80,32,26883,0.668207944,1710331.57142857,6967137.0,0.334103972,6967723.0,2975063.01252953,243.0,DoS attacks-GoldenEye
80,32,26883,0.6680447316,1710749.42857143,6967664.0,0.3340223658,6969079.0,2975419.00294333,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682443359,1710238.42857143,6968162.0,0.3341221679,6970552.0,2974547.2935649,243.0,DoS attacks-GoldenEye
80,32,26883,0.6683879885,1709870.85714286,6968332.0,0.3341939943,6969268.0,2974407.18803929,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682102323,1710325.71428571,6967136.0,0.3341051162,6969020.0,2974690.32673099,243.0,DoS attacks-GoldenEye
80,32,26883,0.6680781488,1710663.85714286,6967410.0,0.3340390744,6969735.0,2975023.10995099,165.5,DoS attacks-GoldenEye
80,32,26883,0.6683245013,1710033.28571429,6968243.0,0.3341622506,6969386.0,2974643.87640984,165.5,DoS attacks-GoldenEye
80,32,26883,0.6682085579,1710330.0,6968521.0,0.334104279,6969831.0,2974988.87036338,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682760424,1710157.28571429,6968089.0,0.3341380212,6969112.0,2974790.14648477,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682351817,1710261.85714286,6968458.0,0.3341175908,6969017.0,2975116.10935895,165.5,DoS attacks-GoldenEye
80,32,26883,0.6680831142,1710651.14285714,6968211.0,0.3340415571,6970053.0,2975072.44470447,165.5,DoS attacks-GoldenEye
80,32,26883,0.6682911153,1710118.71428571,6968030.0,0.3341455576,6968729.0,2974848.06205722,243.0,DoS attacks-GoldenEye
80,32,26883,0.6681928749,1710370.14285714,6967856.0,0.3340964374,6969480.0,2974899.02570437,165.5,DoS attacks-GoldenEye
80,32,26883,0.6681989582,1710354.57142857,6968256.0,0.3340994791,6969004.0,2975168.43019119,165.5,DoS attacks-GoldenEye
80,32,26883,0.6680756382,1710670.28571429,6968437.0,0.3340378191,6970127.0,2975296.5529997,165.5,DoS attacks-GoldenEye
80,32,26883,0.6682528762,1710216.57142857,6968191.0,0.3341264381,6969799.0,2974738.60419247,165.5,DoS attacks-GoldenEye
80,32,26883,0.6684331684,1709755.28571429,6966262.0,0.3342165842,6968008.0,2973875.96986036,243.0,DoS attacks-GoldenEye
80,32,26883,0.6681126852,1710575.42857143,6967318.0,0.3340563426,6969171.0,2975034.96322311,243.0,DoS attacks-GoldenEye
80,32,26883,0.668269846,1710173.14285714,6967580.0,0.334134923,6967930.0,2974929.14875623,243.0,DoS attacks-GoldenEye
80,32,26883,0.6683031182,1710088.0,6966801.0,0.3341515591,6968828.0,2974297.06622853,243.0,DoS attacks-GoldenEye
80,32,26883,0.6681281971,1710535.71428571,6967437.0,0.3340640985,6969782.0,2974812.41136141,165.5,DoS attacks-GoldenEye
80,32,26883,0.6684116667,1709810.28571429,6966912.0,0.3342058334,6967564.0,2974336.01803762,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682192742,1710302.57142857,6967569.0,0.3341096371,6968395.0,2975002.65561556,165.5,DoS attacks-GoldenEye
80,32,26883,0.6682834113,1710138.42857143,6966708.0,0.3341417057,6968798.0,2974327.65372254,165.5,DoS attacks-GoldenEye
80,32,26883,0.6684846664,1709623.57142857,6965498.0,0.3342423332,6966876.0,2973729.18358817,243.0,DoS attacks-GoldenEye
80,32,26883,0.6684437802,1709728.14285714,6965421.0,0.3342218901,6967863.0,2973550.19427129,243.0,DoS attacks-GoldenEye
80,32,26883,0.6676148467,1711851.0,6976997.0,0.3338074233,6978102.0,2977952.61389745,243.0,DoS attacks-GoldenEye
80,32,26883,0.6681789226,1710405.85714286,6966502.0,0.3340894613,6968218.0,2974761.47974323,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682820715,1710141.85714286,6967129.0,0.3341410358,6967585.0,2974660.33042287,243.0,DoS attacks-GoldenEye
80,32,26883,0.6683145075,1710058.85714286,6966075.0,0.3341572537,6967758.0,2974270.47507813,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682501969,1710223.42857143,6967241.0,0.3341250984,6968033.0,2974619.0350828,243.0,DoS attacks-GoldenEye
80,32,26883,0.6683027833,1710088.85714286,6966011.0,0.3341513916,6967411.0,2974390.47797861,243.0,DoS attacks-GoldenEye
80,32,26883,0.6683920092,1709860.57142857,6966189.0,0.3341960046,6966622.0,2974353.85636398,243.0,DoS attacks-GoldenEye
80,32,26883,0.6684147383,1709802.42857143,6966249.0,0.3342073692,6967112.0,2974181.25398279,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682830764,1710139.28571429,6964554.0,0.3341415382,6966549.0,2974086.18857511,243.0,DoS attacks-GoldenEye
80,32,26883,0.668469529,1709662.28571429,6963965.0,0.3342347645,6965517.0,2973576.18844592,243.0,DoS attacks-GoldenEye
80,32,26883,0.6682899988,1710121.57142857,6964827.0,0.3341449994,6965999.0,2974362.26606415,243.0,DoS attacks-GoldenEye
80,32,26883,0.6686301548,1709251.57142857,6962714.0,0.3343150774,6963655.0,2973077.02513506,243.0,DoS attacks-GoldenEye
80,32,26883,0.6685731029,1709397.42857143,6962807.0,0.3342865514,6965221.0,2972854.61309316,243.0,DoS attacks-GoldenEye
80,32,26883,0.6685475695,1709462.71428571,6963639.0,0.3342737848,6964866.0,2973368.18177673,165.5,DoS attacks-GoldenEye
80,32,26883,0.6686876637,1709104.57142857,6962376.0,0.3343438318,6963522.0,2972786.66361395,165.5,DoS attacks-GoldenEye
80,32,26883,0.6683987664,1709843.28571429,6965013.0,0.3341993832,6965977.0,2973877.73561645,243.0,DoS attacks-GoldenEye
80,32,26883,0.668432945,1709755.85714286,6964930.0,0.3342164725,6965452.0,2973975.58184239,243.0,DoS attacks-GoldenEye
80,32,26883,0.6683577231,1709948.28571429,6964409.0,0.3341788615,6965572.0,2974102.75695599,165.5,DoS attacks-GoldenEye
80,32,26883,0.6688127195,1708785.0,6959851.0,0.3344063597,6961064.0,2972044.70375464,243.0,DoS attacks-GoldenEye
80,32,26883,0.6681832198,1710394.85714286,6967707.0,0.3340916099,6968857.0,2975048.94831113,243.0,DoS attacks-GoldenEye
80,32,26883,0.668473048,1709653.28571429,6961995.0,0.334236524,6962726.0,2973567.11762734,243.0,DoS attacks-GoldenEye
80,32,26883,0.6684310461,1709760.71428571,6961601.0,0.3342155231,6963685.0,2973290.74273022,243.0,DoS attacks-GoldenEye
80,32,26883,0.6685204181,1709532.14285714,6961588.0,0.334260209,6962631.0,2973284.98460364,243.0,DoS attacks-GoldenEye
80,32,26883,0.6688491773,1708691.85714286,6959994.0,0.3344245886,6960696.0,2972111.82310937,165.5,DoS attacks-GoldenEye
80,32,26883,0.6687039848,1709062.85714286,6961208.0,0.3343519924,6961696.0,2972772.8626479,243.0,DoS attacks-GoldenEye
80,32,26883,0.6687416047,1708966.71428571,6960154.0,0.3343708023,6961812.0,2972225.10731841,243.0,DoS attacks-GoldenEye
80,32,26883,0.6687173441,1709028.71428571,6960615.0,0.3343586721,6961989.0,2972421.82201998,243.0,DoS attacks-GoldenEye
80,32,26883,0.668558576,1709434.57142857,6961263.0,0.334279288,6962589.0,2973041.09852111,165.5,DoS attacks-GoldenEye
80,32,26883,0.6686396551,1709227.28571429,6960937.0,0.3343198276,6962022.0,2972816.68290398,165.5,DoS attacks-GoldenEye
80,32,26883,0.6685862893,1709363.71428571,6960691.0,0.3342931447,6962537.0,2972742.4830011,165.5,DoS attacks-GoldenEye
80,32,26883,1.5951815945,716443.285714286,12204.0,0.7975907972,14372.0,1889198.07423782,243.0,DoS attacks-GoldenEye
80,32,26883,1.5959485251,716099.0,11612.0,0.7979742625,12255.0,1889220.28958033,243.0,DoS attacks-GoldenEye
80,32,26883,1.5961959458,715988.0,10855.0,0.7980979729,11876.0,1889092.95121327,243.0,DoS attacks-GoldenEye
80,32,26883,0.6665029846,1714706.71428571,6999572.0,0.3332514923,7001325.0,2983900.69188446,243.0,DoS attacks-GoldenEye
80,32,26883,0.6685817634,1709375.28571429,6959533.0,0.3342908817,6960724.0,2972809.88623842,243.0,DoS attacks-GoldenEye
80,32,26883,0.6685951179,1709341.14285714,6958617.0,0.3342975589,6960718.0,2972419.45893545,243.0,DoS attacks-GoldenEye
80,32,26883,1.59657439,715818.285714286,10103.0,0.798287195,10638.0,1889189.61631019,165.5,DoS attacks-GoldenEye
80,32,26883,1.5893576611,719068.571428571,23694.0,0.7946788306,29381.0,1889539.73157185,243.0,DoS attacks-GoldenEye
80,32,26883,1.5918896407,717924.857142857,21092.0,0.7959448203,21637.0,1889925.05352685,243.0,DoS attacks-GoldenEye
80,32,26883,0.6686534031,1709192.14285714,6958694.0,0.3343267015,6959920.0,2972478.69345537,243.0,DoS attacks-GoldenEye
80,32,26883,1.5942190429,716875.857142857,15846.0,0.7971095215,16367.0,1889466.49009868,243.0,DoS attacks-GoldenEye
80,32,26883,1.593421083,717234.857142857,16143.0,0.7967105415,18480.0,1889484.71173567,243.0,DoS attacks-GoldenEye
80,32,26883,1.5931500919,717356.857142857,18471.0,0.7965750459,19060.0,1889554.92628471,243.0,DoS attacks-GoldenEye
80,32,26883,1.5944239805,716783.714285714,14521.0,0.7972119902,15831.0,1889457.68184487,243.0,DoS attacks-GoldenEye
80,32,26883,1.5949058706,716567.142857143,14191.0,0.7974529353,14628.0,1889414.99239707,243.0,DoS attacks-GoldenEye
80,32,26883,1.5925341997,717634.285714286,19631.0,0.7962670998,20161.0,1889805.15758131,165.5,DoS attacks-GoldenEye
80,32,26883,1.5927723178,717527.0,18866.0,0.7963861589,19761.0,1889696.51662897,165.5,DoS attacks-GoldenEye
80,32,26883,1.5921326358,717815.285714286,20049.0,0.7960663179,21046.0,1889894.22742912,165.5,DoS attacks-GoldenEye
80,32,26883,1.5952006792,716434.714285714,9579.0,0.7976003396,10486.0,1890887.15925274,243.0,DoS attacks-GoldenEye
80,32,26883,1.5968105306,715712.428571429,7491.0,0.7984052653,8298.0,1889939.72739369,243.0,DoS attacks-GoldenEye
80,32,26883,1.5954570955,716319.571428571,9116.0,0.7977285477,9847.0,1890864.03531603,243.0,DoS attacks-GoldenEye
80,32,26883,1.597124537,715571.714285714,7012.0,0.7985622685,7872.0,1889754.98420384,243.0,DoS attacks-GoldenEye
80,32,26883,1.5964252845,715885.142857143,8017.0,0.7982126423,9191.0,1890003.17285646,243.0,DoS attacks-GoldenEye
80,32,26883,1.5968510098,715694.285714286,7777.0,0.7984255049,8665.0,1889729.8455219,243.0,DoS attacks-GoldenEye
80,32,26883,1.5972106314,715533.142857143,6883.0,0.7986053157,7636.0,1889757.02316263,243.0,DoS attacks-GoldenEye
80,32,26883,1.5940049474,716972.142857143,9517.0,0.7970024737,13842.0,1890829.26358061,165.5,DoS attacks-GoldenEye
80,32,26883,1.5974278217,715435.857142857,6327.0,0.7987139109,7054.0,1889756.06907589,243.0,DoS attacks-GoldenEye
80,32,26883,1.5954838235,716307.571428572,9127.0,0.7977419117,9912.0,1890803.59865137,243.0,DoS attacks-GoldenEye
80,32,26883,1.5957906235,716169.857142857,9005.0,0.7978953117,9510.0,1890616.25358166,243.0,DoS attacks-GoldenEye
80,32,26883,1.5974648233,715419.285714286,6270.0,0.7987324117,7136.0,1889676.03770009,243.0,DoS attacks-GoldenEye
80,32,26883,1.5957088198,716206.571428572,8760.0,0.7978544099,9764.0,1890601.34064507,243.0,DoS attacks-GoldenEye
80,32,26883,1.5960790722,716040.428571429,8326.0,0.7980395361,8863.0,1890558.89740599,243.0,DoS attacks-GoldenEye
80,32,26883,1.5960090198,716071.857142857,8168.0,0.7980045099,9317.0,1890441.72421222,243.0,DoS attacks-GoldenEye
80,32,26883,1.5964565051,715871.142857143,7459.0,0.7982282526,8108.0,1890443.48361934,243.0,DoS attacks-GoldenEye
80,32,26883,1.5961574106,716005.285714286,6261.0,0.7980787053,7236.0,1891182.50433573,243.0,DoS attacks-GoldenEye
80,32,26883,1.5981560476,715109.857142857,585.0,0.7990780238,1097.0,1891519.11533327,243.0,DoS attacks-GoldenEye
80,32,26883,1.5972106314,715533.142857143,2905.0,0.7986053157,3955.0,1891378.95947017,243.0,DoS attacks-GoldenEye
80,32,26883,1.5975930663,715361.857142857,2068.0,0.7987965331,2987.0,1891352.51638974,243.0,DoS attacks-GoldenEye
80,32,26883,1.5971334649,715567.714285714,2202.0,0.7985667324,4623.0,1891175.8665205,243.0,DoS attacks-GoldenEye
80,32,26883,1.5979325948,715209.857142857,1081.0,0.7989662974,2342.0,1891234.72383039,243.0,DoS attacks-GoldenEye
80,32,26883,1.5980143074,715173.285714286,1890.0,0.7990071537,3173.0,1890771.60714982,243.0,DoS attacks-GoldenEye
80,32,26883,1.5988743924,714788.571428571,825.0,0.7994371962,1807.0,1890356.00795925,243.0,DoS attacks-GoldenEye
80,32,26883,1.5994235677,714543.142857143,1077.0,0.7997117839,2000.0,1889621.57447997,243.0,DoS attacks-GoldenEye
80,32,26883,1.5982760994,715056.142857143,1234.0,0.7991380497,2364.0,1890818.34557443,243.0,DoS attacks-GoldenEye
80,32,26883,1.5986925892,714869.857142857,1072.0,0.7993462946,2095.0,1890444.08722064,243.0,DoS attacks-GoldenEye
80,32,26883,1.5991956046,714645.0,595.0,0.7995978023,1102.0,1890287.01450476,243.0,DoS attacks-GoldenEye
80,32,26883,1.5978004679,715269.0,2929.0,0.7989002339,4245.0,1890552.23246807,165.5,DoS attacks-GoldenEye
80,32,26883,1.5981902094,715094.571428572,1018.0,0.7990951047,2286.0,1890954.39940504,165.5,DoS attacks-GoldenEye
80,32,26883,1.59825279,715066.571428572,902.0,0.799126395,1400.0,1891270.98871525,243.0,DoS attacks-GoldenEye
80,32,26883,1.5983045186,715043.428571429,965.0,0.7991522593,1489.0,1891170.51369488,243.0,DoS attacks-GoldenEye
80,32,26883,1.5969597081,715645.571428571,3706.0,0.7984798541,4653.0,1891368.88775915,243.0,DoS attacks-GoldenEye
80,32,26883,1.5985747108,714922.571428571,1543.0,0.7992873554,2799.0,1890273.15882413,243.0,DoS attacks-GoldenEye
80,32,26883,1.5991144104,714681.285714286,881.0,0.7995572052,1305.0,1890293.50900759,243.0,DoS attacks-GoldenEye
80,32,26883,1.5991562851,714662.571428571,1333.0,0.7995781426,2271.0,1889818.07160856,243.0,DoS attacks-GoldenEye
80,32,26883,1.5983562504,715020.285714286,1260.0,0.7991781252,2441.0,1890689.52513104,165.5,DoS attacks-GoldenEye
80,32,26883,1.5989322331,714762.714285714,776.0,0.7994661165,1349.0,1890489.54268268,243.0,DoS attacks-GoldenEye
80,32,26883,1.5976013613,715358.142857143,1729.0,0.7988006807,3047.0,1891316.23402076,165.5,DoS attacks-GoldenEye
80,32,26883,1.5977443046,715294.142857143,1379.0,0.7988721523,2297.0,1891477.59196846,243.0,DoS attacks-GoldenEye
80,32,26883,1.5983728564,715012.857142857,1150.0,0.7991864282,1586.0,1891046.864262,243.0,DoS attacks-GoldenEye
80,32,26883,1.5984127761,714995.0,864.0,0.7992063881,1387.0,1891087.3583674,243.0,DoS attacks-GoldenEye
